  434	  0.21	  0.25	11.973	  2.32	 19.05	70.468	 0.018	0	  0	  0	  0	  0	0.000	0.000	0.043	                        
  435	  0.09	  0.09	 0.000	  0.00	 -1.00	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  436	  0.45	  0.75	21.786	  5.42	 64.44	278.850	 0.208	0	  0	  2	  0	  1	0.671	0.671	0.279	                        
  437	  0.45	  0.49	 9.117	  1.55	  8.89	36.846	 0.018	0	  0	  1	  0	  0	0.213	0.884	4.529	                        
  439	  0.43	  0.52	15.577	  1.55	 20.93	68.303	 0.036	0	  0	  0	  0	  0	0.000	0.000	9.556	                        
  440	  0.72	  0.85	20.275	  0.77	 18.31	47.479	 0.040	0	  0	  0	  0	  0	0.000	0.000	0.045	                        
  441	  0.24	  0.38	13.475	  0.00	 58.33	 0.000	 0.000	0	  0	  0	  0	  1	0.121	0.121	0.153	                        
  442	  0.44	  0.77	17.198	  2.32	 72.73	108.635	 0.083	0	  0	  1	  0	  0	0.438	0.559	2.254	                        
  443	  0.39	  0.65	13.951	  6.20	 64.10	150.965	 0.097	0	  0	  0	  0	  1	0.419	0.978	0.000	                        
  444	  0.13	  0.13	 0.000	  0.00	 -1.00	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  445	  0.57	  0.59	16.659	  4.65	  3.57	175.427	 0.103	0	  0	  0	  0	  0	0.000	0.000	0.530	                        
  446	  0.54	  0.55	19.483	  2.32	  1.85	125.326	 0.070	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
